team,unit_type,position,depth,jersey,player
Virginia Cavaliers,Special Teams,KO,1,38,Sparks
Virginia Cavaliers,Special Teams,LS,1,69,Robinson
Virginia Cavaliers,Special Teams,H,1,38,Sparks
Virginia Cavaliers,Special Teams,PR,1,6,Ross
Virginia Cavaliers,Special Teams,KR,1,6,Ross
Virginia Tech Hokies,Offense,WR-X,1,11,Spencer
Virginia Tech Hokies,Offense,WR-Z,1,0,Greene
Virginia Tech Hokies,Offense,WR-SL,1,9,Seldon
Virginia Tech Hokies,Offense,LT,1,79,Garrett
Virginia Tech Hokies,Offense,LG,1,56,Ghannam
Virginia Tech Hokies,Offense,C,1,62,Altuner
Virginia Tech Hokies,Offense,RG,1,55,Rimac
Virginia Tech Hokies,Offense,RT,1,76,Lynch
Virginia Tech Hokies,Offense,TE,1,82,Gosnell
Virginia Tech Hokies,Offense,QB,1,1,Drones
Virginia Tech Hokies,Offense,RB,1,27,Hawkins
Virginia Tech Hokies,Defense,LDE,1,33,Bell
Virginia Tech Hokies,Defense,NT,1,22,Gilliam Jr.
Virginia Tech Hokies,Defense,DT,1,13,Copeland
Virginia Tech Hokies,Defense,RDE,1,94,Fall
Virginia Tech Hokies,Defense,WLB,1,24,Keller
Virginia Tech Hokies,Defense,MLB,1,20,Woodson
Virginia Tech Hokies,Defense,LCB,1,23,Williams
Virginia Tech Hokies,Defense,SS,1,6,Bass
Virginia Tech Hokies,Defense,FS,1,11,Flowers
Virginia Tech Hokies,Defense,RCB,1,9,Brown-Murray
Virginia Tech Hokies,Defense,NB,1,18,Cash
Virginia Tech Hokies,Special Teams,PT,1,95,Veltsistas
Virginia Tech Hokies,Special Teams,PK,1,17,Love
Virginia Tech Hokies,Special Teams,KO,1,38,Lowe
Virginia Tech Hokies,Special Teams,LS,1,96,Epling
Virginia Tech Hokies,Special Teams,H,1,95,Veltsistas
Virginia Tech Hokies,Special Teams,PR,1,11,Spencer
Virginia Tech Hokies,Special Teams,KR,1,20,Prioleau
Wake Forest Demon Deacons,Offense,WR-X,1,4,Berkhalter
Wake Forest Demon Deacons,Offense,WR-Z,1,8,Hernandez
Wake Forest Demon Deacons,Offense,WR-SL,1,10,Barnes
Wake Forest Demon Deacons,Offense,LT,1,71,Siani
Wake Forest Demon Deacons,Offense,LG,1,65,Richard
Wake Forest Demon Deacons,Offense,C,1,70,Kylany
Wake Forest Demon Deacons,Offense,RG,1,77,Sell
Wake Forest Demon Deacons,Offense,RT,1,79,Fa'amoe
Wake Forest Demon Deacons,Offense,TE,1,84,Falayi
Wake Forest Demon Deacons,Offense,QB,1,2,Ashford
Wake Forest Demon Deacons,Offense,RB,1,1,Claiborne
Wake Forest Demon Deacons,Defense,DE,1,10,Kirschke
Wake Forest Demon Deacons,Defense,NT,1,94,Lohavichan
Wake Forest Demon Deacons,Defense,DT,1,52,Afalava
Wake Forest Demon Deacons,Defense,EDGE,1,11,Hardy
Wake Forest Demon Deacons,Defense,WLB,1,24,Hazen
Wake Forest Demon Deacons,Defense,MLB,1,21,Hall
Wake Forest Demon Deacons,Defense,LCB,1,3,Prunty
Wake Forest Demon Deacons,Defense,SS,1,45,Andersen
Wake Forest Demon Deacons,Defense,FS,1,23,Johnson
Wake Forest Demon Deacons,Defense,RCB,1,20,Webb Jr.
Wake Forest Demon Deacons,Defense,NB,1,5,Patterson
Wake Forest Demon Deacons,Special Teams,PT,1,91,Joseph
Wake Forest Demon Deacons,Special Teams,PK,1,90,Calvert
Wake Forest Demon Deacons,Special Teams,KO,1,97,Carlson
Wake Forest Demon Deacons,Special Teams,LS,1,32,Cobb
Wake Forest Demon Deacons,Special Teams,H,1,91,Joseph
Wake Forest Demon Deacons,Special Teams,PR,1,8,Hernandez
Wake Forest Demon Deacons,Special Teams,KR,1,10,Barnes
Washington Huskies,Offense,WR-X,1,12,Boston
Washington Huskies,Offense,WR-Z,1,81,Roebuck
Washington Huskies,Offense,WR-SL,1,7,Vines-Bright
Washington Huskies,Offense,LT,1,50,Willis
Washington Huskies,Offense,LG,1,72,Mills
Washington Huskies,Offense,C,1,66,Hatchett
Washington Huskies,Offense,RG,1,56,Hatchett
Washington Huskies,Offense,RT,1,74,Azzopardi
Washington Huskies,Offense,TE,1,86,DeGraaf
Washington Huskies,Offense,QB,1,2,Williams Jr.
Washington Huskies,Offense,RB,1,1,Coleman
Washington Huskies,Defense,LDE,1,48,Lane
Washington Huskies,Defense,NT,1,90,Davis
Washington Huskies,Defense,DT,1,11,Uiagalelei
Washington Huskies,Defense,RDE,1,5,Durfee
Washington Huskies,Defense,WLB,1,10,Alexander
Washington Huskies,Defense,MLB,1,17,Bryant
Washington Huskies,Defense,LCB,1,7,Prysock
Washington Huskies,Defense,SS,1,12,McLaughlin
Washington Huskies,Defense,FS,1,24,Esteen
Washington Huskies,Defense,RCB,1,8,Davis
Washington Huskies,Defense,NB,1,2,Clark
Washington Huskies,Special Teams,PT,1,45,Dunne
Washington Huskies,Special Teams,PK,1,95,Gross
Washington Huskies,Special Teams,KO,1,37,Moczulski
Washington Huskies,Special Teams,LS,1,33,Kean
Washington Huskies,Special Teams,H,1,45,Dunne
Washington Huskies,Special Teams,PR,1,12,Boston
Washington Huskies,Special Teams,KR,1,24,Mohammed
Washington State Cougars,Offense,WR-X,1,15,Noga
Washington State Cougars,Offense,WR-Z,1,10,Smithson
Washington State Cougars,Offense,WR-SL,1,18,Meredith
Washington State Cougars,Offense,LT,1,71,Tripp
Washington State Cougars,Offense,LG,1,67,Lester
Washington State Cougars,Offense,C,1,65,Dieu
Washington State Cougars,Offense,RG,1,66,Vaipulu
Washington State Cougars,Offense,RT,1,61,Hilborn
Washington State Cougars,Offense,TE,1,83,Faleye
Washington State Cougars,Offense,QB,1,4,Eckhaus
Washington State Cougars,Offense,RB,1,9,Vorhees
Washington State Cougars,Defense,LDE,1,45,Stevenson
Washington State Cougars,Defense,LDT,1,99,Lamb
Washington State Cougars,Defense,RDT,1,3,Sandjo
Washington State Cougars,Defense,RDE,1,10,Peleti
Washington State Cougars,Defense,WLB,1,44,McKenna
Washington State Cougars,Defense,MLB,1,0,Palano
Washington State Cougars,Defense,SLB,1,9,Francl
Washington State Cougars,Defense,LCB,1,2,Humphrey
Washington State Cougars,Defense,SS,1,25,Reeder
Washington State Cougars,Defense,FS,1,1,Large
Washington State Cougars,Defense,RCB,1,5,Colson
Washington State Cougars,Special Teams,PT,1,98,Harris
Washington State Cougars,Special Teams,PK,1,38,Stevens
Washington State Cougars,Special Teams,KO,1,98,Harris
Washington State Cougars,Special Teams,LS,1,46,Peoples
Washington State Cougars,Special Teams,H,1,98,Harris
Washington State Cougars,Special Teams,PR,1,0,Freeman
Washington State Cougars,Special Teams,KR,1,10,Smithson
West Virginia Mountaineers,Offense,WR-X,1,4,Vaughn
West Virginia Mountaineers,Offense,WR-Z,1,11,Smith-Brown
West Virginia Mountaineers,Offense,WR-Y,1,24,Gallagher III
West Virginia Mountaineers,Offense,LT,1,52,Krahe
West Virginia Mountaineers,Offense,LG,1,54,Young Bear
West Virginia Mountaineers,Offense,C,1,67,Livingston
West Virginia Mountaineers,Offense,RG,1,56,Makane'ole
West Virginia Mountaineers,Offense,RT,1,74,Crawford
West Virginia Mountaineers,Offense,TE,1,80,Barnes
West Virginia Mountaineers,Offense,QB,1,15,Fox Jr.
West Virginia Mountaineers,Offense,RB,1,23,Bowers
West Virginia Mountaineers,Defense,DE,1,91,Grant
West Virginia Mountaineers,Defense,NT,1,92,Redwood
West Virginia Mountaineers,Defense,DT,1,96,Vesterinen
West Virginia Mountaineers,Defense,BAN,1,10,Siders
West Virginia Mountaineers,Defense,WLB,1,30,Wilson
West Virginia Mountaineers,Defense,MLB,1,35,Carrico
West Virginia Mountaineers,Defense,LCB,1,3,Coats Jr.
West Virginia Mountaineers,Defense,SS,1,13,Carter Jr.
West Virginia Mountaineers,Defense,FS,1,24,Lewis
West Virginia Mountaineers,Defense,RCB,1,23,Chambers
West Virginia Mountaineers,Defense,NB,1,5,Perry
West Virginia Mountaineers,Special Teams,PT,1,41,Straw
West Virginia Mountaineers,Special Teams,PK,1,25,Hensley
West Virginia Mountaineers,Special Teams,KO,1,48,Flower
West Virginia Mountaineers,Special Teams,LS,1,38,Moss
West Virginia Mountaineers,Special Teams,H,1,41,Straw
West Virginia Mountaineers,Special Teams,PR,1,29,Fox
West Virginia Mountaineers,Special Teams,KR,1,29,Fox
Western Michigan Broncos,Offense,WR-X,1,18,Chenault
Western Michigan Broncos,Offense,WR-Z,1,17,Dieudonne
Western Michigan Broncos,Offense,WR-F,1,0,Williams
Western Michigan Broncos,Offense,LT,1,71,Vandervest
Western Michigan Broncos,Offense,LG,1,51,Hofer
Western Michigan Broncos,Offense,C,1,62,Anderson II
Western Michigan Broncos,Offense,RG,1,72,Dabo
Western Michigan Broncos,Offense,RT,1,76,Schuster
Western Michigan Broncos,Offense,TE,1,86,Bosma
Western Michigan Broncos,Offense,QB,1,12,Lowry
Western Michigan Broncos,Offense,RB,1,6,Buckley
Western Michigan Broncos,Defense,LDE,1,20,Fisher
Western Michigan Broncos,Defense,LDT,1,91,Tyler
Western Michigan Broncos,Defense,RDT,1,0,Al-Garawi
Western Michigan Broncos,Defense,RDE,1,11,Tucker
Western Michigan Broncos,Defense,WLB,1,10,Saipaia Jr.
Western Michigan Broncos,Defense,MLB,1,9,Camden
Western Michigan Broncos,Defense,LCB,1,8,Sims
Western Michigan Broncos,Defense,SS,1,3,Hallock
Western Michigan Broncos,Defense,FS,1,18,Davis
Western Michigan Broncos,Defense,RCB,1,5,Wofford
Western Michigan Broncos,Defense,NB,1,1,Franklin
Western Michigan Broncos,Special Teams,PT,1,25,Millmore
Western Michigan Broncos,Special Teams,PK,1,20,Domschke
Western Michigan Broncos,Special Teams,KO,1,20,Domschke
Western Michigan Broncos,Special Teams,LS,1,46,Todd
Western Michigan Broncos,Special Teams,H,1,25,Millmore
Western Michigan Broncos,Special Teams,PR,1,86,Bosma
Western Michigan Broncos,Special Teams,KR,1,5,Miles
Wisconsin Badgers,Offense,WR-X,1,8,Anthony II
Wisconsin Badgers,Offense,WR-Z,1,1,Brooks Jr.
Wisconsin Badgers,Offense,WR-SL,1,2,Kekahuna
Wisconsin Badgers,Offense,LT,1,71,Mahlman
Wisconsin Badgers,Offense,LG,1,56,Brunner
Wisconsin Badgers,Offense,C,1,74,Heinzen
Wisconsin Badgers,Offense,RG,1,78,Cubberly
Wisconsin Badgers,Offense,RT,1,75,Mandell
Wisconsin Badgers,Offense,TE,1,86,Mason
Wisconsin Badgers,Offense,QB,1,15,Simmons
Wisconsin Badgers,Offense,RB,1,25,Yacamelli
Wisconsin Badgers,Defense,LOLB,1,15,Cheeks
Wisconsin Badgers,Defense,NT,1,68,Barten
Wisconsin Badgers,Defense,DT,1,31,Suggs
Wisconsin Badgers,Defense,ROLB,1,17,Peterson III
Wisconsin Badgers,Defense,WLB,1,8,Posa
Wisconsin Badgers,Defense,MLB,1,44,Catalano
Wisconsin Badgers,Defense,LCB,1,11,Agard
Wisconsin Badgers,Defense,SS,1,9,Brown
Wisconsin Badgers,Defense,FS,1,29,Jung
Wisconsin Badgers,Defense,RCB,1,2,Hallman
Wisconsin Badgers,Defense,NB,1,1,Latimer II
Wisconsin Badgers,Special Teams,PT,1,91,West
Wisconsin Badgers,Special Teams,PK,1,90,Vakos
Wisconsin Badgers,Special Teams,KO,1,90,Vakos
Wisconsin Badgers,Special Teams,LS,1,46,Levy
Wisconsin Badgers,Special Teams,H,1,49,Bertrams
Wisconsin Badgers,Special Teams,PR,1,4,Ballard
Wisconsin Badgers,Special Teams,KR,1,8,Anthony II
Western Kentucky Hilltoppers,Offense,WR-X,1,4,Flowers
Western Kentucky Hilltoppers,Offense,WR-Z,1,17,Henry
Western Kentucky Hilltoppers,Offense,WR-SL,1,2,Hutchinson
Western Kentucky Hilltoppers,Offense,LT,1,53,Jackson
Western Kentucky Hilltoppers,Offense,LG,1,50,Seymore
Western Kentucky Hilltoppers,Offense,C,1,60,Nitta
Western Kentucky Hilltoppers,Offense,RG,1,63,Jenkins
Western Kentucky Hilltoppers,Offense,RT,1,74,Upchurch
Western Kentucky Hilltoppers,Offense,TE,1,85,West
Western Kentucky Hilltoppers,Offense,QB,1,16,Tisdale Jr.
Western Kentucky Hilltoppers,Offense,RB,1,21,Parrish
Western Kentucky Hilltoppers,Defense,LDE,1,55,Sneed
Western Kentucky Hilltoppers,Defense,NT,1,93,Su'a-Filo
Western Kentucky Hilltoppers,Defense,DT,1,0,Malotumau
Western Kentucky Hilltoppers,Defense,RDE,1,44,Holloman
Western Kentucky Hilltoppers,Defense,WLB,1,3,Brackenridge
Western Kentucky Hilltoppers,Defense,MLB,1,21,Wester
Western Kentucky Hilltoppers,Defense,LCB,1,6,Ward
Western Kentucky Hilltoppers,Defense,SS,1,7,Lewis
Western Kentucky Hilltoppers,Defense,FS,1,17,Herard
Western Kentucky Hilltoppers,Defense,RCB,1,10,Flowers
Western Kentucky Hilltoppers,Defense,NB,1,5,Emery
Western Kentucky Hilltoppers,Special Teams,PT,1,18,Maynard
Western Kentucky Hilltoppers,Special Teams,PK,1,39,Cannon
Western Kentucky Hilltoppers,Special Teams,KO,1,42,Cassidy
Western Kentucky Hilltoppers,Special Teams,LS,1,55,Robich
Western Kentucky Hilltoppers,Special Teams,H,1,18,Maynard
Western Kentucky Hilltoppers,Special Teams,PR,1,2,Hutchinson
Western Kentucky Hilltoppers,Special Teams,KR,1,4,Flowers
Wyoming Cowboys,Offense,WR-X,1,11,Fitzgerald
Wyoming Cowboys,Offense,WR-Z,1,8,Sargent
Wyoming Cowboys,Offense,WR-SL,1,13,Durr Jr.
Wyoming Cowboys,Offense,LT,1,70,Johnsen
Wyoming Cowboys,Offense,LG,1,78,King
Wyoming Cowboys,Offense,OC,1,79,Walsh
Wyoming Cowboys,Offense,RG,1,72,Barnett
Wyoming Cowboys,Offense,RT,1,63,Jenkins
Wyoming Cowboys,Offense,TE-Y,1,84,Gyllenborg
Wyoming Cowboys,Offense,QB,1,12,Anderson
Wyoming Cowboys,Offense,RB,1,26,Harris
Wyoming Cowboys,Defense,LDE,1,5,Wilson
Wyoming Cowboys,Defense,NT,1,94,Florentine
Wyoming Cowboys,Defense,DT,1,97,Samsula
Wyoming Cowboys,Defense,RDE,1,40,Westland
Wyoming Cowboys,Defense,WLB,1,9,Johnson
Wyoming Cowboys,Defense,MLB,1,6,Eller
Wyoming Cowboys,Defense,LCB,1,20,Miller
Wyoming Cowboys,Defense,SS,1,3,Johnson
Wyoming Cowboys,Defense,FS,1,23,Thomas
Wyoming Cowboys,Defense,RCB,1,8,Boss
Wyoming Cowboys,Defense,NB,1,12,Hearns
Wyoming Cowboys,Special Teams,PT,1,18,Edmiston
Wyoming Cowboys,Special Teams,PK,1,47,Sandvik
